,RFrac,InitialTumourSize,Cost,Turnover,ReplicateId,Time,TreatmentBranch,TTP_CT_CA,TTP_AT50_CA,AbsTimeGained_CA,RelTimeGained_CA,MaxNCycles,FinalSize_R_CT,FinalSize_R_AT,NNests,InitialMeanDist,MeanConvexity
249,0.001,0.25,0.0,0.0,62,250,MTD,,,,,2.0,244.0,203.0,3,,0.8416589678612058
250,0.001,0.25,0.0,0.0,62,150,AT50,,,,,2.0,244.0,203.0,3,,0.8026418112270249
251,0.001,0.25,0.0,0.0,62,250,AT50,,,,,2.0,244.0,203.0,3,,0.7877901069422286
252,0.001,0.25,0.0,0.0,63,150,MTD,,,,,2.0,275.0,267.0,3,,0.8238623565670457
253,0.001,0.25,0.0,0.0,63,250,MTD,,,,,2.0,275.0,267.0,3,,0.770811674636566
254,0.001,0.25,0.0,0.0,63,150,AT50,,,,,2.0,275.0,267.0,3,,0.8466662952211985
255,0.001,0.25,0.0,0.0,63,250,AT50,,,,,2.0,275.0,267.0,3,,0.7529387851428838
256,0.001,0.25,0.0,0.0,64,150,MTD,,,,,2.0,286.0,230.0,3,,0.821010421956404
257,0.001,0.25,0.0,0.0,64,250,MTD,,,,,2.0,286.0,230.0,3,,0.7617569309900184
258,0.001,0.25,0.0,0.0,64,150,AT50,,,,,2.0,286.0,230.0,3,,0.8782581736611021
259,0.001,0.25,0.0,0.0,64,250,AT50,,,,,2.0,286.0,230.0,3,,0.7648979179444493
260,0.001,0.25,0.0,0.0,65,150,MTD,,,,,2.0,273.0,216.0,3,,0.8952311479604624
261,0.001,0.25,0.0,0.0,65,250,MTD,,,,,2.0,273.0,216.0,3,,0.7984429052395615
262,0.001,0.25,0.0,0.0,65,150,AT50,,,,,2.0,273.0,216.0,3,,0.8798403809160525
263,0.001,0.25,0.0,0.0,65,250,AT50,,,,,2.0,273.0,216.0,3,,0.7079592859670315
264,0.001,0.25,0.0,0.0,66,150,MTD,,,,,2.0,224.0,233.0,3,,0.8721130611502055
265,0.001,0.25,0.0,0.0,66,250,MTD,,,,,2.0,224.0,233.0,3,,0.7623226597142279
266,0.001,0.25,0.0,0.0,66,150,AT50,,,,,2.0,224.0,233.0,3,,0.8723837479450333
267,0.001,0.25,0.0,0.0,66,250,AT50,,,,,2.0,224.0,233.0,3,,0.7157231709748743
268,0.001,0.25,0.0,0.0,67,150,MTD,,,,,2.0,347.0,274.0,3,,0.8424182956656808
269,0.001,0.25,0.0,0.0,67,250,MTD,,,,,2.0,347.0,274.0,3,,0.7833773584645786
270,0.001,0.25,0.0,0.0,67,150,AT50,,,,,2.0,347.0,274.0,3,,0.8351220011673895
271,0.001,0.25,0.0,0.0,67,250,AT50,,,,,2.0,347.0,274.0,3,,0.7208959348478122
272,0.001,0.25,0.0,0.0,68,150,MTD,,,,,2.0,362.0,362.0,3,,0.8491437248021811
273,0.001,0.25,0.0,0.0,68,250,MTD,,,,,2.0,362.0,362.0,3,,0.7604066035150024
274,0.001,0.25,0.0,0.0,68,150,AT50,,,,,2.0,362.0,362.0,3,,0.7963003546571077
275,0.001,0.25,0.0,0.0,68,250,AT50,,,,,2.0,362.0,362.0,3,,0.692242208346955
276,0.001,0.25,0.0,0.0,69,150,MTD,,,,,2.0,344.0,202.0,3,,0.8292054773121235
277,0.001,0.25,0.0,0.0,69,250,MTD,,,,,2.0,344.0,202.0,3,,0.7514767843436437
278,0.001,0.25,0.0,0.0,69,150,AT50,,,,,2.0,344.0,202.0,3,,0.9360058629296147
279,0.001,0.25,0.0,0.0,69,250,AT50,,,,,2.0,344.0,202.0,3,,0.7556886000160139
280,0.001,0.25,0.0,0.0,70,150,MTD,,,,,2.0,306.0,260.0,3,,0.8536269009754474
281,0.001,0.25,0.0,0.0,70,250,MTD,,,,,2.0,306.0,260.0,3,,0.7353609666921278
282,0.001,0.25,0.0,0.0,70,150,AT50,,,,,2.0,306.0,260.0,3,,0.7986801907517275
283,0.001,0.25,0.0,0.0,70,250,AT50,,,,,2.0,306.0,260.0,3,,0.7347653734396542
284,0.001,0.25,0.0,0.0,71,150,MTD,,,,,2.0,376.0,271.0,3,,0.8615505087612801
285,0.001,0.25,0.0,0.0,71,250,MTD,,,,,2.0,376.0,271.0,3,,0.7417614721933775
286,0.001,0.25,0.0,0.0,71,150,AT50,,,,,2.0,376.0,271.0,3,,0.8015083943557815
287,0.001,0.25,0.0,0.0,71,250,AT50,,,,,2.0,376.0,271.0,3,,0.6909793854637091
288,0.001,0.25,0.0,0.0,72,150,MTD,,,,,2.0,224.0,131.0,3,,0.8369481103845323
289,0.001,0.25,0.0,0.0,72,250,MTD,,,,,2.0,224.0,131.0,3,,0.7642186631833048
290,0.001,0.25,0.0,0.0,72,150,AT50,,,,,2.0,224.0,131.0,3,,0.9146457992594068
291,0.001,0.25,0.0,0.0,72,250,AT50,,,,,2.0,224.0,131.0,3,,0.7918315604179914
292,0.001,0.25,0.0,0.0,73,150,MTD,,,,,2.0,331.0,202.0,3,,0.8434636768583545
293,0.001,0.25,0.0,0.0,73,250,MTD,,,,,2.0,331.0,202.0,3,,0.7498677512705676
294,0.001,0.25,0.0,0.0,73,150,AT50,,,,,2.0,331.0,202.0,3,,0.8424482492779624
295,0.001,0.25,0.0,0.0,73,250,AT50,,,,,2.0,331.0,202.0,3,,0.7768112960750194
296,0.001,0.25,0.0,0.0,74,150,MTD,,,,,2.0,251.0,206.0,3,,0.8498162802541711
297,0.001,0.25,0.0,0.0,74,250,MTD,,,,,2.0,251.0,206.0,3,,0.8168418253819597
298,0.001,0.25,0.0,0.0,74,150,AT50,,,,,2.0,251.0,206.0,3,,0.8155863489795164
299,0.001,0.25,0.0,0.0,74,250,AT50,,,,,2.0,251.0,206.0,3,,0.750799454716154
300,0.001,0.25,0.0,0.0,75,150,MTD,,,,,2.0,407.0,334.0,3,,0.7949609831373093
301,0.001,0.25,0.0,0.0,75,250,MTD,,,,,2.0,407.0,334.0,3,,0.7807015631831821
302,0.001,0.25,0.0,0.0,75,150,AT50,,,,,2.0,407.0,334.0,3,,0.8288420522576899
303,0.001,0.25,0.0,0.0,75,250,AT50,,,,,2.0,407.0,334.0,3,,0.7775583388659227
304,0.001,0.25,0.0,0.0,76,150,MTD,,,,,2.0,332.0,254.0,3,,0.8034021872658402
305,0.001,0.25,0.0,0.0,76,250,MTD,,,,,2.0,332.0,254.0,3,,0.7900500512888358
306,0.001,0.25,0.0,0.0,76,150,AT50,,,,,2.0,332.0,254.0,3,,0.789063450447785
307,0.001,0.25,0.0,0.0,76,250,AT50,,,,,2.0,332.0,254.0,3,,0.7260229813204284
308,0.001,0.25,0.0,0.0,77,150,MTD,,,,,3.0,278.0,209.0,3,,0.8468826520490239
309,0.001,0.25,0.0,0.0,77,250,MTD,,,,,3.0,278.0,209.0,3,,0.712803098735356
310,0.001,0.25,0.0,0.0,77,150,AT50,,,,,3.0,278.0,209.0,3,,0.8600020196365202
311,0.001,0.25,0.0,0.0,77,250,AT50,,,,,3.0,278.0,209.0,3,,0.7512727586774437
312,0.001,0.25,0.0,0.0,78,150,MTD,,,,,2.0,201.0,141.0,3,,0.8686156808178391
313,0.001,0.25,0.0,0.0,78,250,MTD,,,,,2.0,201.0,141.0,3,,0.8540327110407505
314,0.001,0.25,0.0,0.0,78,150,AT50,,,,,2.0,201.0,141.0,3,,0.9348305021791105
315,0.001,0.25,0.0,0.0,78,250,AT50,,,,,2.0,201.0,141.0,3,,0.8165009803304156
316,0.001,0.25,0.0,0.0,79,150,MTD,,,,,2.0,233.0,210.0,3,,0.8872536650843902
317,0.001,0.25,0.0,0.0,79,250,MTD,,,,,2.0,233.0,210.0,3,,0.8200395721294251
318,0.001,0.25,0.0,0.0,79,150,AT50,,,,,2.0,233.0,210.0,3,,0.7881760036757376
319,0.001,0.25,0.0,0.0,79,250,AT50,,,,,2.0,233.0,210.0,3,,0.7604729363795067
320,0.001,0.25,0.0,0.0,80,150,MTD,,,,,2.0,287.0,246.0,3,,0.8449637771211439
321,0.001,0.25,0.0,0.0,80,250,MTD,,,,,2.0,287.0,246.0,3,,0.8333201659982078
322,0.001,0.25,0.0,0.0,80,150,AT50,,,,,2.0,287.0,246.0,3,,0.8436015708089956
323,0.001,0.25,0.0,0.0,80,250,AT50,,,,,2.0,287.0,246.0,3,,0.7246630277231473
324,0.001,0.25,0.0,0.0,81,150,MTD,,,,,2.0,277.0,299.0,3,,0.8694380091804473
325,0.001,0.25,0.0,0.0,81,250,MTD,,,,,2.0,277.0,299.0,3,,0.7822017872047179
326,0.001,0.25,0.0,0.0,81,150,AT50,,,,,2.0,277.0,299.0,3,,0.8394598414564381
327,0.001,0.25,0.0,0.0,81,250,AT50,,,,,2.0,277.0,299.0,3,,0.8071039247885312
328,0.001,0.25,0.0,0.0,82,150,MTD,,,,,3.0,291.0,152.0,3,,0.8042330639722918
329,0.001,0.25,0.0,0.0,82,250,MTD,,,,,3.0,291.0,152.0,3,,0.7863183936222332
330,0.001,0.25,0.0,0.0,82,150,AT50,,,,,3.0,291.0,152.0,3,,0.8625573139677926
331,0.001,0.25,0.0,0.0,82,250,AT50,,,,,3.0,291.0,152.0,3,,0.7812400402678489
332,0.001,0.25,0.0,0.0,83,150,MTD,,,,,2.0,429.0,338.0,3,,0.8365628360438082
333,0.001,0.25,0.0,0.0,83,250,MTD,,,,,2.0,429.0,338.0,3,,0.7331024492095356
334,0.001,0.25,0.0,0.0,83,150,AT50,,,,,2.0,429.0,338.0,3,,0.821102649613715
335,0.001,0.25,0.0,0.0,83,250,AT50,,,,,2.0,429.0,338.0,3,,0.6929399445136214
336,0.001,0.25,0.0,0.0,84,150,MTD,,,,,2.0,367.0,250.0,3,,0.7783471117882131
337,0.001,0.25,0.0,0.0,84,250,MTD,,,,,2.0,367.0,250.0,3,,0.7291654742006481
338,0.001,0.25,0.0,0.0,84,150,AT50,,,,,2.0,367.0,250.0,3,,0.8644547090210399
339,0.001,0.25,0.0,0.0,84,250,AT50,,,,,2.0,367.0,250.0,3,,0.7515531256027036
340,0.001,0.25,0.0,0.0,85,150,MTD,,,,,3.0,214.0,73.0,3,,0.8139503848594556
341,0.001,0.25,0.0,0.0,85,250,MTD,,,,,3.0,214.0,73.0,3,,0.8295031118302817
342,0.001,0.25,0.0,0.0,85,150,AT50,,,,,3.0,214.0,73.0,3,,0.9664966166936401
343,0.001,0.25,0.0,0.0,85,250,AT50,,,,,3.0,214.0,73.0,3,,0.8263558180767582
344,0.001,0.25,0.0,0.0,86,150,MTD,,,,,3.0,266.0,177.0,3,,0.8970242780698264
345,0.001,0.25,0.0,0.0,86,250,MTD,,,,,3.0,266.0,177.0,3,,0.7536098899421878
346,0.001,0.25,0.0,0.0,86,150,AT50,,,,,3.0,266.0,177.0,3,,0.8876714985590818
347,0.001,0.25,0.0,0.0,86,250,AT50,,,,,3.0,266.0,177.0,3,,0.7962857307954496
348,0.001,0.25,0.0,0.0,87,150,MTD,,,,,2.0,245.0,257.0,3,,0.841119643773066
349,0.001,0.25,0.0,0.0,87,250,MTD,,,,,2.0,245.0,257.0,3,,0.752460179798759
350,0.001,0.25,0.0,0.0,87,150,AT50,,,,,2.0,245.0,257.0,3,,0.8113809516895603
351,0.001,0.25,0.0,0.0,87,250,AT50,,,,,2.0,245.0,257.0,3,,0.7587712995258832
352,0.001,0.25,0.0,0.0,88,150,MTD,,,,,2.0,222.0,168.0,3,,0.7685123393577098
353,0.001,0.25,0.0,0.0,88,250,MTD,,,,,2.0,222.0,168.0,3,,0.7462268994099398
354,0.001,0.25,0.0,0.0,88,150,AT50,,,,,2.0,222.0,168.0,3,,0.8842390431212529
355,0.001,0.25,0.0,0.0,88,250,AT50,,,,,2.0,222.0,168.0,3,,0.7975456692051922
356,0.001,0.25,0.0,0.0,89,150,MTD,,,,,2.0,308.0,274.0,3,,0.8569758270403964
357,0.001,0.25,0.0,0.0,89,250,MTD,,,,,2.0,308.0,274.0,3,,0.7659178667221979
358,0.001,0.25,0.0,0.0,89,150,AT50,,,,,2.0,308.0,274.0,3,,0.8346836098438445
359,0.001,0.25,0.0,0.0,89,250,AT50,,,,,2.0,308.0,274.0,3,,0.7350873934372387
360,0.001,0.25,0.0,0.0,90,150,MTD,,,,,2.0,269.0,198.0,3,,0.8608282311926759
361,0.001,0.25,0.0,0.0,90,250,MTD,,,,,2.0,269.0,198.0,3,,0.817992748964405
362,0.001,0.25,0.0,0.0,90,150,AT50,,,,,2.0,269.0,198.0,3,,0.8986134728827326
363,0.001,0.25,0.0,0.0,90,250,AT50,,,,,2.0,269.0,198.0,3,,0.8287219485706879
364,0.001,0.25,0.0,0.0,91,150,MTD,,,,,2.0,217.0,181.0,3,,0.9222830739791297
365,0.001,0.25,0.0,0.0,91,250,MTD,,,,,2.0,217.0,181.0,3,,0.7770254960446602
366,0.001,0.25,0.0,0.0,91,150,AT50,,,,,2.0,217.0,181.0,3,,0.881234875671177
367,0.001,0.25,0.0,0.0,91,250,AT50,,,,,2.0,217.0,181.0,3,,0.7281471635600948
368,0.001,0.25,0.0,0.0,92,150,MTD,,,,,2.0,390.0,293.0,3,,0.7955741206969801
369,0.001,0.25,0.0,0.0,92,250,MTD,,,,,2.0,390.0,293.0,3,,0.7218244255755831
370,0.001,0.25,0.0,0.0,92,150,AT50,,,,,2.0,390.0,293.0,3,,0.7722905792640663
371,0.001,0.25,0.0,0.0,92,250,AT50,,,,,2.0,390.0,293.0,3,,0.7239481775398708
372,0.001,0.25,0.0,0.0,93,150,MTD,,,,,2.0,246.0,155.0,3,,0.7843991394291683
373,0.001,0.25,0.0,0.0,93,250,MTD,,,,,2.0,246.0,155.0,3,,0.7858223774676608
374,0.001,0.25,0.0,0.0,93,150,AT50,,,,,2.0,246.0,155.0,3,,0.8044937390947989
375,0.001,0.25,0.0,0.0,93,250,AT50,,,,,2.0,246.0,155.0,3,,0.7428940870180458
376,0.001,0.25,0.0,0.0,94,150,MTD,,,,,2.0,285.0,174.0,3,,0.8825013637253655
377,0.001,0.25,0.0,0.0,94,250,MTD,,,,,2.0,285.0,174.0,3,,0.7379220712842383
378,0.001,0.25,0.0,0.0,94,150,AT50,,,,,2.0,285.0,174.0,3,,0.8851279389399919
379,0.001,0.25,0.0,0.0,94,250,AT50,,,,,2.0,285.0,174.0,3,,0.6748899254101198
380,0.001,0.25,0.0,0.0,95,150,MTD,,,,,3.0,212.0,132.0,3,,0.852851694912458
381,0.001,0.25,0.0,0.0,95,250,MTD,,,,,3.0,212.0,132.0,3,,0.817642678760704
382,0.001,0.25,0.0,0.0,95,150,AT50,,,,,3.0,212.0,132.0,3,,0.9275910167116276
383,0.001,0.25,0.0,0.0,95,250,AT50,,,,,3.0,212.0,132.0,3,,0.7820437257530536
384,0.001,0.25,0.0,0.0,96,150,MTD,,,,,2.0,311.0,255.0,3,,0.8017264901418125
385,0.001,0.25,0.0,0.0,96,250,MTD,,,,,2.0,311.0,255.0,2,,0.7385362866150862
386,0.001,0.25,0.0,0.0,96,150,AT50,,,,,2.0,311.0,255.0,3,,0.9051402477968229
387,0.001,0.25,0.0,0.0,96,250,AT50,,,,,2.0,311.0,255.0,2,,0.6213885392750533
388,0.001,0.25,0.0,0.0,97,150,MTD,,,,,2.0,275.0,203.0,3,,0.8147743949756586
389,0.001,0.25,0.0,0.0,97,250,MTD,,,,,2.0,275.0,203.0,3,,0.7807125167528719
390,0.001,0.25,0.0,0.0,97,150,AT50,,,,,2.0,275.0,203.0,3,,0.8549192405620462
391,0.001,0.25,0.0,0.0,97,250,AT50,,,,,2.0,275.0,203.0,3,,0.7543262303466437
392,0.001,0.25,0.0,0.0,98,150,MTD,,,,,2.0,200.0,205.0,3,,0.8585882901176687
393,0.001,0.25,0.0,0.0,98,250,MTD,,,,,2.0,200.0,205.0,3,,0.7502276403579367
394,0.001,0.25,0.0,0.0,98,150,AT50,,,,,2.0,200.0,205.0,3,,0.8641957355628578
395,0.001,0.25,0.0,0.0,98,250,AT50,,,,,2.0,200.0,205.0,3,,0.8048224804372864
396,0.001,0.25,0.0,0.0,99,150,MTD,,,,,2.0,269.0,293.0,3,,0.8225489962017584
397,0.001,0.25,0.0,0.0,99,250,MTD,,,,,2.0,269.0,293.0,3,,0.7792284891894292
398,0.001,0.25,0.0,0.0,99,150,AT50,,,,,2.0,269.0,293.0,3,,0.7451348676569888
399,0.001,0.25,0.0,0.0,99,250,AT50,,,,,2.0,269.0,293.0,3,,0.6748847455453006
400,0.001,0.25,0.0,0.0,100,150,MTD,,,,,2.0,316.0,226.0,3,,0.8241824801522357
401,0.001,0.25,0.0,0.0,100,250,MTD,,,,,2.0,316.0,226.0,3,,0.7347009420040614
402,0.001,0.25,0.0,0.0,100,150,AT50,,,,,2.0,316.0,226.0,3,,0.7584480137694465
403,0.001,0.25,0.0,0.0,100,250,AT50,,,,,2.0,316.0,226.0,3,,0.617847100282002
404,0.001,0.25,0.0,0.0,101,150,MTD,,,,,2.0,370.0,240.0,3,,0.8266789485007634
405,0.001,0.25,0.0,0.0,101,250,MTD,,,,,2.0,370.0,240.0,3,,0.7259820212683298
406,0.001,0.25,0.0,0.0,101,150,AT50,,,,,2.0,370.0,240.0,3,,0.8662360413787941
407,0.001,0.25,0.0,0.0,101,250,AT50,,,,,2.0,370.0,240.0,3,,0.7176113000115137
408,0.001,0.25,0.0,0.0,102,150,MTD,,,,,2.0,296.0,161.0,3,,0.8522436034239577
409,0.001,0.25,0.0,0.0,102,250,MTD,,,,,2.0,296.0,161.0,3,,0.7883860490149281
410,0.001,0.25,0.0,0.0,102,150,AT50,,,,,2.0,296.0,161.0,3,,0.7970252156270409
411,0.001,0.25,0.0,0.0,102,250,AT50,,,,,2.0,296.0,161.0,3,,0.7604621715427361
412,0.001,0.25,0.0,0.0,103,150,MTD,,,,,2.0,232.0,175.0,3,,0.8215426348660145
413,0.001,0.25,0.0,0.0,103,250,MTD,,,,,2.0,232.0,175.0,3,,0.7953748687838953
414,0.001,0.25,0.0,0.0,103,150,AT50,,,,,2.0,232.0,175.0,3,,0.8261784812325489
415,0.001,0.25,0.0,0.0,103,250,AT50,,,,,2.0,232.0,175.0,3,,0.7946269066540811
416,0.001,0.25,0.0,0.0,104,150,MTD,,,,,2.0,198.0,183.0,3,,0.9073713697324259
417,0.001,0.25,0.0,0.0,104,250,MTD,,,,,2.0,198.0,183.0,3,,0.8190801331817926
418,0.001,0.25,0.0,0.0,104,150,AT50,,,,,2.0,198.0,183.0,3,,0.8624878720464396
419,0.001,0.25,0.0,0.0,104,250,AT50,,,,,2.0,198.0,183.0,3,,0.8535303530872831
420,0.001,0.25,0.0,0.0,105,150,MTD,,,,,2.0,263.0,194.0,3,,0.8808694271425161
421,0.001,0.25,0.0,0.0,105,250,MTD,,,,,2.0,263.0,194.0,2,,0.7242445509807278
422,0.001,0.25,0.0,0.0,105,150,AT50,,,,,2.0,263.0,194.0,3,,0.8992114860314905
423,0.001,0.25,0.0,0.0,105,250,AT50,,,,,2.0,263.0,194.0,2,,0.6948084541200975
424,0.001,0.25,0.0,0.0,106,150,MTD,,,,,2.0,252.0,198.0,3,,0.8438690136843836
425,0.001,0.25,0.0,0.0,106,250,MTD,,,,,2.0,252.0,198.0,3,,0.8216440237483486
426,0.001,0.25,0.0,0.0,106,150,AT50,,,,,2.0,252.0,198.0,3,,0.8602108971482068
427,0.001,0.25,0.0,0.0,106,250,AT50,,,,,2.0,252.0,198.0,3,,0.7214838393780892
428,0.001,0.25,0.0,0.0,107,150,MTD,,,,,2.0,386.0,233.0,3,,0.8227583240130937
429,0.001,0.25,0.0,0.0,107,250,MTD,,,,,2.0,386.0,233.0,3,,0.7718609540358793
430,0.001,0.25,0.0,0.0,107,150,AT50,,,,,2.0,386.0,233.0,3,,0.8570607673222767
431,0.001,0.25,0.0,0.0,107,250,AT50,,,,,2.0,386.0,233.0,3,,0.731816427211274
432,0.001,0.25,0.0,0.0,108,150,MTD,,,,,2.0,170.0,149.0,3,,0.8941116040292666
433,0.001,0.25,0.0,0.0,108,250,MTD,,,,,2.0,170.0,149.0,3,,0.8381594127105724
434,0.001,0.25,0.0,0.0,108,150,AT50,,,,,2.0,170.0,149.0,3,,0.8869533078522189
435,0.001,0.25,0.0,0.0,108,250,AT50,,,,,2.0,170.0,149.0,3,,0.7945865157549967
436,0.001,0.25,0.0,0.0,109,150,MTD,,,,,2.0,265.0,140.0,3,,0.8704920656415084
437,0.001,0.25,0.0,0.0,109,250,MTD,,,,,2.0,265.0,140.0,3,,0.8275817666498645
438,0.001,0.25,0.0,0.0,109,150,AT50,,,,,2.0,265.0,140.0,3,,0.9260297514990589
439,0.001,0.25,0.0,0.0,109,250,AT50,,,,,2.0,265.0,140.0,3,,0.8045010781309051
440,0.001,0.25,0.0,0.0,110,150,MTD,,,,,3.0,263.0,269.0,3,,0.8558973843984518
441,0.001,0.25,0.0,0.0,110,250,MTD,,,,,3.0,263.0,269.0,3,,0.7783503571892223
442,0.001,0.25,0.0,0.0,110,150,AT50,,,,,3.0,263.0,269.0,3,,0.8175374189558888
443,0.001,0.25,0.0,0.0,110,250,AT50,,,,,3.0,263.0,269.0,3,,0.771947480568215
444,0.001,0.25,0.0,0.0,111,150,MTD,,,,,2.0,174.0,207.0,3,,0.862870960240786
445,0.001,0.25,0.0,0.0,111,250,MTD,,,,,2.0,174.0,207.0,2,,0.7842337148922869
446,0.001,0.25,0.0,0.0,111,150,AT50,,,,,2.0,174.0,207.0,3,,0.8558543086792239
447,0.001,0.25,0.0,0.0,111,250,AT50,,,,,2.0,174.0,207.0,2,,0.702363905295122
448,0.001,0.25,0.0,0.0,112,150,MTD,,,,,2.0,225.0,213.0,3,,0.9216221195236002
449,0.001,0.25,0.0,0.0,112,250,MTD,,,,,2.0,225.0,213.0,3,,0.7739252543412508
450,0.001,0.25,0.0,0.0,112,150,AT50,,,,,2.0,225.0,213.0,3,,0.8727613715997328
451,0.001,0.25,0.0,0.0,112,250,AT50,,,,,2.0,225.0,213.0,3,,0.7208614472502219
452,0.001,0.25,0.0,0.0,113,150,MTD,,,,,2.0,315.0,186.0,3,,0.8218796429888822
453,0.001,0.25,0.0,0.0,113,250,MTD,,,,,2.0,315.0,186.0,3,,0.7848641229110179
454,0.001,0.25,0.0,0.0,113,150,AT50,,,,,2.0,315.0,186.0,3,,0.8989871735677065
455,0.001,0.25,0.0,0.0,113,250,AT50,,,,,2.0,315.0,186.0,3,,0.796601414116811
456,0.001,0.25,0.0,0.0,114,150,MTD,,,,,2.0,334.0,263.0,3,,0.8646663250200829
457,0.001,0.25,0.0,0.0,114,250,MTD,,,,,2.0,334.0,263.0,3,,0.7685650540317625
458,0.001,0.25,0.0,0.0,114,150,AT50,,,,,2.0,334.0,263.0,3,,0.8411921174442348
459,0.001,0.25,0.0,0.0,114,250,AT50,,,,,2.0,334.0,263.0,3,,0.694263764991868
460,0.001,0.25,0.0,0.0,115,150,MTD,,,,,2.0,211.0,264.0,3,,0.8651674739379359
461,0.001,0.25,0.0,0.0,115,250,MTD,,,,,2.0,211.0,264.0,3,,0.8084104286416759
462,0.001,0.25,0.0,0.0,115,150,AT50,,,,,2.0,211.0,264.0,3,,0.8447592196670725
463,0.001,0.25,0.0,0.0,115,250,AT50,,,,,2.0,211.0,264.0,3,,0.7112208940063818
464,0.001,0.25,0.0,0.0,116,150,MTD,,,,,2.0,322.0,252.0,3,,0.8588557301730219
465,0.001,0.25,0.0,0.0,116,250,MTD,,,,,2.0,322.0,252.0,3,,0.801674941307541
466,0.001,0.25,0.0,0.0,116,150,AT50,,,,,2.0,322.0,252.0,3,,0.8213564791912417
467,0.001,0.25,0.0,0.0,116,250,AT50,,,,,2.0,322.0,252.0,3,,0.742646218162179
468,0.001,0.25,0.0,0.0,117,150,MTD,,,,,2.0,248.0,139.0,3,,0.8934085179274245
469,0.001,0.25,0.0,0.0,117,250,MTD,,,,,2.0,248.0,139.0,3,,0.8104257496552464
470,0.001,0.25,0.0,0.0,117,150,AT50,,,,,2.0,248.0,139.0,3,,0.8974688968912803
471,0.001,0.25,0.0,0.0,117,250,AT50,,,,,2.0,248.0,139.0,3,,0.7873742845059288
472,0.001,0.25,0.0,0.0,118,150,MTD,,,,,2.0,302.0,238.0,3,,0.8323513663284033
473,0.001,0.25,0.0,0.0,118,250,MTD,,,,,2.0,302.0,238.0,3,,0.77816563371587
474,0.001,0.25,0.0,0.0,118,150,AT50,,,,,2.0,302.0,238.0,3,,0.8896753661954709
475,0.001,0.25,0.0,0.0,118,250,AT50,,,,,2.0,302.0,238.0,3,,0.7411717200912907
476,0.001,0.25,0.0,0.0,119,150,MTD,,,,,2.0,442.0,224.0,3,,0.7788103724355211
477,0.001,0.25,0.0,0.0,119,250,MTD,,,,,2.0,442.0,224.0,3,,0.7125910829836325
478,0.001,0.25,0.0,0.0,119,150,AT50,,,,,2.0,442.0,224.0,3,,0.8541821694341438
479,0.001,0.25,0.0,0.0,119,250,AT50,,,,,2.0,442.0,224.0,3,,0.7409124798203894
480,0.001,0.25,0.0,0.0,120,150,MTD,,,,,2.0,313.0,187.0,3,,0.8271110180552288
481,0.001,0.25,0.0,0.0,120,250,MTD,,,,,2.0,313.0,187.0,3,,0.7535952896155697
482,0.001,0.25,0.0,0.0,120,150,AT50,,,,,2.0,313.0,187.0,3,,0.8640712486094464
483,0.001,0.25,0.0,0.0,120,250,AT50,,,,,2.0,313.0,187.0,3,,0.7281010104856837
484,0.001,0.25,0.0,0.0,121,150,MTD,,,,,2.0,231.0,225.0,3,,0.8272778234683057
485,0.001,0.25,0.0,0.0,121,250,MTD,,,,,2.0,231.0,225.0,3,,0.7567398251998103
486,0.001,0.25,0.0,0.0,121,150,AT50,,,,,2.0,231.0,225.0,3,,0.8592377748280603
487,0.001,0.25,0.0,0.0,121,250,AT50,,,,,2.0,231.0,225.0,2,,0.6381664901679128
488,0.001,0.25,0.0,0.0,122,150,MTD,,,,,2.0,281.0,239.0,2,,0.8308245933181775
489,0.001,0.25,0.0,0.0,122,250,MTD,,,,,2.0,281.0,239.0,2,,0.812530057044885
490,0.001,0.25,0.0,0.0,122,150,AT50,,,,,2.0,281.0,239.0,3,,0.8658665730962886
491,0.001,0.25,0.0,0.0,122,250,AT50,,,,,2.0,281.0,239.0,2,,0.7500753062143313
492,0.001,0.25,0.0,0.0,123,150,MTD,,,,,2.0,293.0,189.0,3,,0.8085314249504706
493,0.001,0.25,0.0,0.0,123,250,MTD,,,,,2.0,293.0,189.0,3,,0.767974174239609
494,0.001,0.25,0.0,0.0,123,150,AT50,,,,,2.0,293.0,189.0,3,,0.8422737668913616
495,0.001,0.25,0.0,0.0,123,250,AT50,,,,,2.0,293.0,189.0,3,,0.748962201342386
496,0.001,0.25,0.0,0.0,124,150,MTD,,,,,2.0,301.0,236.0,3,,0.8249199186488884
497,0.001,0.25,0.0,0.0,124,250,MTD,,,,,2.0,301.0,236.0,3,,0.7194118370416561
498,0.001,0.25,0.0,0.0,124,150,AT50,,,,,2.0,301.0,236.0,3,,0.8211596733886609
499,0.001,0.25,0.0,0.0,124,250,AT50,,,,,2.0,301.0,236.0,3,,0.7303790811105301
500,0.001,0.25,0.0,0.0,125,150,MTD,,,,,2.0,286.0,166.0,3,,0.8312159934435183
501,0.001,0.25,0.0,0.0,125,250,MTD,,,,,2.0,286.0,166.0,1,,0.6976284622570292
502,0.001,0.25,0.0,0.0,125,150,AT50,,,,,2.0,286.0,166.0,3,,0.8525467587182903
503,0.001,0.25,0.0,0.0,125,250,AT50,,,,,2.0,286.0,166.0,2,,0.7523393629066757
504,0.001,0.25,0.0,0.0,126,150,MTD,,,,,2.0,332.0,209.0,3,,0.8625113000147774
505,0.001,0.25,0.0,0.0,126,250,MTD,,,,,2.0,332.0,209.0,3,,0.7435459483033724
